order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI007649,ORD003710,PROD0009,1,7194.38,0.0,7194.38
OI007650,ORD003711,PROD0049,1,482.17,0.2,385.74
OI007651,ORD003712,PROD0021,1,3340.76,0.0,3340.76
OI007652,ORD003712,PROD0049,1,482.17,0.15,409.84
OI007653,ORD003712,PROD0007,3,2398.35,0.0,7195.05
OI007654,ORD003713,PROD0033,1,2386.05,0.05,2266.75
OI007655,ORD003713,PROD0009,3,7194.38,0.15,18345.67
OI007656,ORD003714,PROD0013,1,2374.52,0.0,2374.52
OI007657,ORD003715,PROD0018,1,4185.64,0.0,4185.64
OI007658,ORD003716,PROD0020,1,4914.12,0.0,4914.12
OI007659,ORD003716,PROD0031,2,862.99,0.05,1639.68
OI007660,ORD003716,PROD0013,1,2374.52,0.1,2137.07
OI007661,ORD003717,PROD0040,1,5311.32,0.05,5045.75
OI007662,ORD003718,PROD0040,1,5311.32,0.05,5045.75
OI007663,ORD003719,PROD0007,1,2398.35,0.0,2398.35
OI007664,ORD003719,PROD0050,1,750.27,0.0,750.27
OI007665,ORD003720,PROD0013,2,2374.52,0.1,4274.14
OI007666,ORD003720,PROD0044,1,311.15,0.1,280.03
OI007667,ORD003721,PROD0007,1,2398.35,0.0,2398.35
OI007668,ORD003722,PROD0013,2,2374.52,0.0,4749.04
OI007669,ORD003723,PROD0044,2,311.15,0.0,622.3
OI007670,ORD003724,PROD0023,1,2142.79,0.15,1821.37
OI007671,ORD003724,PROD0046,1,425.08,0.2,340.06
OI007672,ORD003725,PROD0045,1,1335.85,0.0,1335.85
OI007673,ORD003725,PROD0050,1,750.27,0.0,750.27
OI007674,ORD003726,PROD0007,1,2398.35,0.0,2398.35
OI007675,ORD003726,PROD0020,1,4914.12,0.0,4914.12
OI007676,ORD003726,PROD0049,1,482.17,0.2,385.74
OI007677,ORD003726,PROD0050,1,750.27,0.1,675.24
OI007678,ORD003727,PROD0024,1,3493.68,0.1,3144.31
OI007679,ORD003728,PROD0040,1,5311.32,0.0,5311.32
OI007680,ORD003728,PROD0024,1,3493.68,0.0,3493.68
OI007681,ORD003728,PROD0013,3,2374.52,0.15,6055.03
OI007682,ORD003728,PROD0049,1,482.17,0.0,482.17
OI007683,ORD003729,PROD0013,3,2374.52,0.2,5698.85
OI007684,ORD003729,PROD0011,1,1364.75,0.0,1364.75
OI007685,ORD003729,PROD0007,1,2398.35,0.0,2398.35
OI007686,ORD003730,PROD0039,1,681.07,0.05,647.02
OI007687,ORD003731,PROD0013,1,2374.52,0.0,2374.52
OI007688,ORD003731,PROD0014,1,2757.65,0.0,2757.65
OI007689,ORD003732,PROD0034,3,623.0,0.15,1588.65
OI007690,ORD003732,PROD0050,1,750.27,0.0,750.27
OI007691,ORD003732,PROD0020,1,4914.12,0.0,4914.12
OI007692,ORD003732,PROD0024,1,3493.68,0.0,3493.68
OI007693,ORD003733,PROD0013,1,2374.52,0.0,2374.52
OI007694,ORD003734,PROD0007,1,2398.35,0.05,2278.43
OI007695,ORD003735,PROD0028,1,9171.98,0.1,8254.78
OI007696,ORD003736,PROD0017,1,4778.51,0.0,4778.51
OI007697,ORD003736,PROD0050,1,750.27,0.0,750.27
OI007698,ORD003737,PROD0050,1,750.27,0.15,637.73
OI007699,ORD003738,PROD0008,1,1111.28,0.15,944.59
OI007700,ORD003739,PROD0020,1,4914.12,0.0,4914.12
OI007701,ORD003740,PROD0037,1,1134.82,0.0,1134.82
OI007702,ORD003741,PROD0028,2,9171.98,0.05,17426.76
OI007703,ORD003742,PROD0030,1,1158.24,0.05,1100.33
OI007704,ORD003743,PROD0043,1,2914.27,0.15,2477.13
OI007705,ORD003743,PROD0040,2,5311.32,0.2,8498.11
OI007706,ORD003743,PROD0050,3,750.27,0.15,1913.19
OI007707,ORD003744,PROD0009,1,7194.38,0.1,6474.94
OI007708,ORD003745,PROD0007,1,2398.35,0.05,2278.43
OI007709,ORD003745,PROD0004,1,1971.0,0.0,1971.0
OI007710,ORD003745,PROD0040,1,5311.32,0.2,4249.06
OI007711,ORD003745,PROD0019,1,957.5,0.05,909.62
OI007712,ORD003746,PROD0050,1,750.27,0.0,750.27
OI007713,ORD003746,PROD0049,1,482.17,0.2,385.74
OI007714,ORD003747,PROD0030,1,1158.24,0.0,1158.24
OI007715,ORD003747,PROD0011,1,1364.75,0.15,1160.04
OI007716,ORD003747,PROD0040,1,5311.32,0.0,5311.32
OI007717,ORD003748,PROD0049,1,482.17,0.0,482.17
OI007718,ORD003749,PROD0029,1,2073.63,0.05,1969.95
OI007719,ORD003749,PROD0050,1,750.27,0.0,750.27
OI007720,ORD003750,PROD0013,1,2374.52,0.15,2018.34
OI007721,ORD003750,PROD0038,1,2871.85,0.0,2871.85
OI007722,ORD003750,PROD0009,1,7194.38,0.05,6834.66
OI007723,ORD003751,PROD0007,1,2398.35,0.0,2398.35
OI007724,ORD003752,PROD0031,1,862.99,0.0,862.99
OI007725,ORD003752,PROD0023,1,2142.79,0.0,2142.79
OI007726,ORD003752,PROD0050,1,750.27,0.0,750.27
OI007727,ORD003753,PROD0032,1,1603.35,0.0,1603.35
OI007728,ORD003754,PROD0007,1,2398.35,0.0,2398.35
OI007729,ORD003755,PROD0018,1,4185.64,0.0,4185.64
OI007730,ORD003755,PROD0048,3,645.89,0.0,1937.67
OI007731,ORD003756,PROD0034,1,623.0,0.0,623.0
OI007732,ORD003756,PROD0044,1,311.15,0.2,248.92
OI007733,ORD003757,PROD0018,1,4185.64,0.1,3767.08
OI007734,ORD003757,PROD0007,2,2398.35,0.1,4317.03
OI007735,ORD003757,PROD0010,2,14558.72,0.15,24749.82
OI007736,ORD003757,PROD0049,2,482.17,0.15,819.69
OI007737,ORD003758,PROD0034,1,623.0,0.0,623.0
OI007738,ORD003759,PROD0004,1,1971.0,0.05,1872.45
OI007739,ORD003759,PROD0044,1,311.15,0.0,311.15
OI007740,ORD003760,PROD0025,1,1494.98,0.0,1494.98
OI007741,ORD003760,PROD0040,2,5311.32,0.05,10091.51
OI007742,ORD003760,PROD0007,1,2398.35,0.0,2398.35
OI007743,ORD003761,PROD0013,1,2374.52,0.0,2374.52
OI007744,ORD003761,PROD0049,1,482.17,0.1,433.95
OI007745,ORD003761,PROD0040,1,5311.32,0.1,4780.19
OI007746,ORD003762,PROD0030,1,1158.24,0.0,1158.24
OI007747,ORD003762,PROD0040,1,5311.32,0.05,5045.75
OI007748,ORD003763,PROD0019,1,957.5,0.05,909.62
OI007749,ORD003763,PROD0049,1,482.17,0.0,482.17
OI007750,ORD003763,PROD0031,1,862.99,0.15,733.54
OI007751,ORD003764,PROD0007,2,2398.35,0.0,4796.7
OI007752,ORD003764,PROD0024,3,3493.68,0.2,8384.83
OI007753,ORD003765,PROD0004,2,1971.0,0.05,3744.9
OI007754,ORD003765,PROD0034,1,623.0,0.05,591.85
OI007755,ORD003766,PROD0009,2,7194.38,0.2,11511.01
OI007756,ORD003767,PROD0031,1,862.99,0.0,862.99
OI007757,ORD003767,PROD0049,2,482.17,0.2,771.47
OI007758,ORD003768,PROD0049,1,482.17,0.05,458.06
OI007759,ORD003768,PROD0013,1,2374.52,0.0,2374.52
OI007760,ORD003768,PROD0040,1,5311.32,0.05,5045.75
OI007761,ORD003769,PROD0023,1,2142.79,0.0,2142.79
OI007762,ORD003769,PROD0049,2,482.17,0.05,916.12
OI007763,ORD003769,PROD0007,2,2398.35,0.05,4556.86
OI007764,ORD003770,PROD0049,2,482.17,0.1,867.91
OI007765,ORD003770,PROD0033,1,2386.05,0.15,2028.14
OI007766,ORD003771,PROD0044,2,311.15,0.15,528.95
OI007767,ORD003771,PROD0050,1,750.27,0.0,750.27
OI007768,ORD003772,PROD0049,2,482.17,0.0,964.34
OI007769,ORD003772,PROD0007,2,2398.35,0.1,4317.03
OI007770,ORD003773,PROD0050,1,750.27,0.1,675.24
OI007771,ORD003774,PROD0049,1,482.17,0.0,482.17
OI007772,ORD003775,PROD0004,1,1971.0,0.05,1872.45
OI007773,ORD003775,PROD0050,1,750.27,0.0,750.27
OI007774,ORD003776,PROD0040,1,5311.32,0.0,5311.32
OI007775,ORD003776,PROD0009,2,7194.38,0.0,14388.76
OI007776,ORD003777,PROD0013,1,2374.52,0.0,2374.52
OI007777,ORD003778,PROD0040,3,5311.32,0.15,13543.87
OI007778,ORD003779,PROD0003,2,3142.61,0.0,6285.22
OI007779,ORD003780,PROD0011,2,1364.75,0.0,2729.5
OI007780,ORD003780,PROD0049,2,482.17,0.0,964.34
OI007781,ORD003781,PROD0020,2,4914.12,0.2,7862.59
OI007782,ORD003781,PROD0042,3,3177.33,0.0,9531.99
OI007783,ORD003781,PROD0007,1,2398.35,0.0,2398.35
OI007784,ORD003782,PROD0013,1,2374.52,0.05,2255.79
OI007785,ORD003782,PROD0049,1,482.17,0.0,482.17
OI007786,ORD003783,PROD0048,2,645.89,0.15,1098.01
OI007787,ORD003784,PROD0020,1,4914.12,0.2,3931.3
OI007788,ORD003785,PROD0034,1,623.0,0.0,623.0
OI007789,ORD003786,PROD0011,1,1364.75,0.1,1228.28
OI007790,ORD003786,PROD0007,1,2398.35,0.05,2278.43
OI007791,ORD003786,PROD0040,1,5311.32,0.2,4249.06
OI007792,ORD003786,PROD0024,1,3493.68,0.1,3144.31
OI007793,ORD003787,PROD0040,1,5311.32,0.0,5311.32
OI007794,ORD003788,PROD0049,2,482.17,0.0,964.34
OI007795,ORD003788,PROD0013,2,2374.52,0.05,4511.59
OI007796,ORD003789,PROD0019,1,957.5,0.0,957.5
OI007797,ORD003790,PROD0013,1,2374.52,0.05,2255.79
OI007798,ORD003791,PROD0013,2,2374.52,0.05,4511.59
OI007799,ORD003791,PROD0049,2,482.17,0.0,964.34
OI007800,ORD003792,PROD0022,1,1469.28,0.15,1248.89
OI007801,ORD003792,PROD0013,2,2374.52,0.05,4511.59
OI007802,ORD003793,PROD0044,1,311.15,0.0,311.15
OI007803,ORD003794,PROD0007,3,2398.35,0.2,5756.04
OI007804,ORD003795,PROD0020,2,4914.12,0.05,9336.83
OI007805,ORD003795,PROD0049,2,482.17,0.0,964.34
OI007806,ORD003796,PROD0050,2,750.27,0.15,1275.46
OI007807,ORD003796,PROD0044,2,311.15,0.1,560.07
OI007808,ORD003796,PROD0007,2,2398.35,0.0,4796.7
OI007809,ORD003796,PROD0002,1,4273.58,0.0,4273.58
OI007810,ORD003797,PROD0023,1,2142.79,0.1,1928.51
OI007811,ORD003797,PROD0050,1,750.27,0.0,750.27
OI007812,ORD003798,PROD0050,1,750.27,0.1,675.24
OI007813,ORD003798,PROD0007,2,2398.35,0.05,4556.86
OI007814,ORD003799,PROD0040,1,5311.32,0.1,4780.19
OI007815,ORD003799,PROD0006,2,657.82,0.0,1315.64
OI007816,ORD003800,PROD0040,1,5311.32,0.05,5045.75
OI007817,ORD003801,PROD0050,1,750.27,0.0,750.27
OI007818,ORD003801,PROD0024,1,3493.68,0.05,3319.0
OI007819,ORD003802,PROD0024,1,3493.68,0.05,3319.0
OI007820,ORD003803,PROD0024,1,3493.68,0.0,3493.68
OI007821,ORD003803,PROD0021,1,3340.76,0.1,3006.68
OI007822,ORD003804,PROD0049,3,482.17,0.1,1301.86
OI007823,ORD003804,PROD0024,2,3493.68,0.0,6987.36
OI007824,ORD003805,PROD0039,2,681.07,0.2,1089.71
OI007825,ORD003805,PROD0007,1,2398.35,0.05,2278.43
OI007826,ORD003806,PROD0032,2,1603.35,0.0,3206.7
OI007827,ORD003806,PROD0024,2,3493.68,0.15,5939.26
OI007828,ORD003807,PROD0049,1,482.17,0.15,409.84
OI007829,ORD003808,PROD0046,1,425.08,0.05,403.83
OI007830,ORD003808,PROD0040,1,5311.32,0.2,4249.06
OI007831,ORD003809,PROD0013,1,2374.52,0.2,1899.62
OI007832,ORD003809,PROD0044,1,311.15,0.1,280.03
OI007833,ORD003810,PROD0040,2,5311.32,0.15,9029.24
OI007834,ORD003810,PROD0050,2,750.27,0.15,1275.46
OI007835,ORD003811,PROD0020,2,4914.12,0.15,8354.0
OI007836,ORD003812,PROD0013,1,2374.52,0.15,2018.34
OI007837,ORD003813,PROD0034,2,623.0,0.0,1246.0
OI007838,ORD003813,PROD0049,2,482.17,0.0,964.34
OI007839,ORD003814,PROD0007,1,2398.35,0.0,2398.35
OI007840,ORD003814,PROD0009,2,7194.38,0.0,14388.76
OI007841,ORD003814,PROD0027,1,6822.61,0.0,6822.61
OI007842,ORD003814,PROD0040,1,5311.32,0.05,5045.75
OI007843,ORD003815,PROD0007,1,2398.35,0.1,2158.52
OI007844,ORD003816,PROD0034,1,623.0,0.0,623.0
OI007845,ORD003816,PROD0013,2,2374.52,0.05,4511.59
OI007846,ORD003817,PROD0048,1,645.89,0.05,613.6
OI007847,ORD003817,PROD0037,2,1134.82,0.0,2269.64
OI007848,ORD003818,PROD0044,2,311.15,0.1,560.07
OI007849,ORD003819,PROD0034,1,623.0,0.1,560.7
OI007850,ORD003820,PROD0008,1,1111.28,0.15,944.59
OI007851,ORD003820,PROD0049,1,482.17,0.0,482.17
OI007852,ORD003820,PROD0040,1,5311.32,0.1,4780.19
OI007853,ORD003820,PROD0004,2,1971.0,0.0,3942.0
OI007854,ORD003820,PROD0007,1,2398.35,0.1,2158.52
OI007855,ORD003821,PROD0049,2,482.17,0.1,867.91
OI007856,ORD003822,PROD0013,1,2374.52,0.15,2018.34
OI007857,ORD003823,PROD0044,1,311.15,0.0,311.15
OI007858,ORD003824,PROD0050,1,750.27,0.0,750.27
OI007859,ORD003825,PROD0033,1,2386.05,0.0,2386.05
OI007860,ORD003826,PROD0004,3,1971.0,0.05,5617.35
OI007861,ORD003827,PROD0040,1,5311.32,0.0,5311.32
OI007862,ORD003827,PROD0011,1,1364.75,0.0,1364.75
OI007863,ORD003828,PROD0018,2,4185.64,0.0,8371.28
OI007864,ORD003828,PROD0013,1,2374.52,0.0,2374.52
OI007865,ORD003828,PROD0045,2,1335.85,0.0,2671.7
OI007866,ORD003829,PROD0044,1,311.15,0.0,311.15
OI007867,ORD003829,PROD0013,1,2374.52,0.0,2374.52
OI007868,ORD003830,PROD0012,1,1572.6,0.05,1493.97
OI007869,ORD003830,PROD0024,2,3493.68,0.0,6987.36
OI007870,ORD003831,PROD0007,1,2398.35,0.0,2398.35
OI007871,ORD003831,PROD0013,1,2374.52,0.15,2018.34
OI007872,ORD003831,PROD0020,1,4914.12,0.05,4668.41
OI007873,ORD003831,PROD0040,2,5311.32,0.05,10091.51
OI007874,ORD003831,PROD0004,2,1971.0,0.2,3153.6
OI007875,ORD003832,PROD0016,2,2390.13,0.0,4780.26
OI007876,ORD003833,PROD0012,1,1572.6,0.0,1572.6
OI007877,ORD003833,PROD0024,1,3493.68,0.0,3493.68
OI007878,ORD003834,PROD0049,1,482.17,0.1,433.95
OI007879,ORD003834,PROD0040,1,5311.32,0.05,5045.75
OI007880,ORD003834,PROD0031,1,862.99,0.1,776.69
OI007881,ORD003835,PROD0050,2,750.27,0.0,1500.54
OI007882,ORD003835,PROD0022,1,1469.28,0.0,1469.28
OI007883,ORD003835,PROD0034,1,623.0,0.0,623.0
OI007884,ORD003836,PROD0019,1,957.5,0.0,957.5
OI007885,ORD003837,PROD0050,1,750.27,0.2,600.22
OI007886,ORD003837,PROD0009,3,7194.38,0.1,19424.83
OI007887,ORD003838,PROD0049,1,482.17,0.05,458.06
OI007888,ORD003838,PROD0044,2,311.15,0.2,497.84
OI007889,ORD003839,PROD0028,1,9171.98,0.2,7337.58
OI007890,ORD003839,PROD0007,1,2398.35,0.0,2398.35
OI007891,ORD003839,PROD0020,1,4914.12,0.0,4914.12
OI007892,ORD003840,PROD0013,2,2374.52,0.0,4749.04
OI007893,ORD003840,PROD0007,1,2398.35,0.0,2398.35
OI007894,ORD003840,PROD0044,1,311.15,0.05,295.59
OI007895,ORD003841,PROD0013,2,2374.52,0.0,4749.04
OI007896,ORD003841,PROD0007,2,2398.35,0.0,4796.7
OI007897,ORD003841,PROD0050,1,750.27,0.0,750.27
OI007898,ORD003841,PROD0049,2,482.17,0.15,819.69
OI007899,ORD003842,PROD0049,2,482.17,0.2,771.47
OI007900,ORD003842,PROD0040,1,5311.32,0.0,5311.32
OI007901,ORD003843,PROD0050,1,750.27,0.0,750.27
OI007902,ORD003844,PROD0027,1,6822.61,0.0,6822.61
OI007903,ORD003845,PROD0050,1,750.27,0.2,600.22
OI007904,ORD003846,PROD0044,1,311.15,0.0,311.15
OI007905,ORD003846,PROD0038,2,2871.85,0.0,5743.7
OI007906,ORD003846,PROD0013,1,2374.52,0.0,2374.52
OI007907,ORD003846,PROD0021,1,3340.76,0.0,3340.76
OI007908,ORD003847,PROD0049,1,482.17,0.0,482.17
OI007909,ORD003847,PROD0013,1,2374.52,0.2,1899.62
OI007910,ORD003848,PROD0007,2,2398.35,0.0,4796.7
OI007911,ORD003849,PROD0007,1,2398.35,0.0,2398.35
OI007912,ORD003850,PROD0040,1,5311.32,0.1,4780.19
OI007913,ORD003851,PROD0008,2,1111.28,0.0,2222.56
OI007914,ORD003852,PROD0044,1,311.15,0.0,311.15
OI007915,ORD003852,PROD0049,1,482.17,0.0,482.17
OI007916,ORD003852,PROD0011,1,1364.75,0.0,1364.75
OI007917,ORD003853,PROD0007,1,2398.35,0.0,2398.35
OI007918,ORD003854,PROD0026,1,1145.07,0.2,916.06
OI007919,ORD003854,PROD0006,1,657.82,0.1,592.04
OI007920,ORD003854,PROD0015,1,1250.54,0.0,1250.54
OI007921,ORD003854,PROD0043,1,2914.27,0.0,2914.27
OI007922,ORD003854,PROD0007,1,2398.35,0.15,2038.6
OI007923,ORD003855,PROD0046,2,425.08,0.1,765.14
OI007924,ORD003855,PROD0007,1,2398.35,0.0,2398.35
OI007925,ORD003856,PROD0034,1,623.0,0.05,591.85
OI007926,ORD003856,PROD0009,1,7194.38,0.05,6834.66
OI007927,ORD003856,PROD0032,1,1603.35,0.05,1523.18
OI007928,ORD003856,PROD0024,2,3493.68,0.0,6987.36
OI007929,ORD003856,PROD0031,1,862.99,0.2,690.39
OI007930,ORD003857,PROD0017,1,4778.51,0.0,4778.51
OI007931,ORD003857,PROD0006,1,657.82,0.15,559.15
OI007932,ORD003858,PROD0050,3,750.27,0.0,2250.81
OI007933,ORD003859,PROD0044,2,311.15,0.05,591.18
OI007934,ORD003860,PROD0006,1,657.82,0.05,624.93
OI007935,ORD003861,PROD0049,1,482.17,0.1,433.95
OI007936,ORD003861,PROD0031,1,862.99,0.15,733.54
OI007937,ORD003862,PROD0013,1,2374.52,0.0,2374.52
OI007938,ORD003862,PROD0043,1,2914.27,0.0,2914.27
OI007939,ORD003862,PROD0040,1,5311.32,0.05,5045.75
OI007940,ORD003863,PROD0040,2,5311.32,0.05,10091.51
OI007941,ORD003864,PROD0007,2,2398.35,0.15,4077.2
OI007942,ORD003864,PROD0040,3,5311.32,0.0,15933.96
OI007943,ORD003865,PROD0002,1,4273.58,0.1,3846.22
OI007944,ORD003866,PROD0020,1,4914.12,0.0,4914.12
OI007945,ORD003867,PROD0040,2,5311.32,0.05,10091.51
OI007946,ORD003868,PROD0034,1,623.0,0.0,623.0
OI007947,ORD003868,PROD0021,1,3340.76,0.0,3340.76
OI007948,ORD003869,PROD0032,1,1603.35,0.0,1603.35
OI007949,ORD003870,PROD0040,1,5311.32,0.0,5311.32
OI007950,ORD003870,PROD0020,1,4914.12,0.05,4668.41
OI007951,ORD003870,PROD0013,1,2374.52,0.0,2374.52
OI007952,ORD003870,PROD0034,1,623.0,0.2,498.4
OI007953,ORD003870,PROD0049,1,482.17,0.0,482.17
OI007954,ORD003871,PROD0021,2,3340.76,0.0,6681.52
OI007955,ORD003872,PROD0007,1,2398.35,0.0,2398.35
OI007956,ORD003872,PROD0006,1,657.82,0.2,526.26
OI007957,ORD003872,PROD0011,1,1364.75,0.0,1364.75
OI007958,ORD003872,PROD0044,2,311.15,0.05,591.18
OI007959,ORD003873,PROD0050,1,750.27,0.0,750.27
OI007960,ORD003873,PROD0013,1,2374.52,0.0,2374.52
OI007961,ORD003874,PROD0007,1,2398.35,0.0,2398.35
OI007962,ORD003874,PROD0050,1,750.27,0.05,712.76
OI007963,ORD003875,PROD0046,2,425.08,0.1,765.14
OI007964,ORD003876,PROD0023,1,2142.79,0.0,2142.79
OI007965,ORD003877,PROD0049,1,482.17,0.15,409.84
OI007966,ORD003878,PROD0034,1,623.0,0.05,591.85
OI007967,ORD003878,PROD0031,3,862.99,0.0,2588.97
OI007968,ORD003878,PROD0020,1,4914.12,0.05,4668.41
OI007969,ORD003878,PROD0044,1,311.15,0.0,311.15
OI007970,ORD003879,PROD0029,1,2073.63,0.1,1866.27
OI007971,ORD003880,PROD0007,3,2398.35,0.0,7195.05
OI007972,ORD003880,PROD0032,3,1603.35,0.1,4329.04
OI007973,ORD003881,PROD0050,1,750.27,0.15,637.73
OI007974,ORD003882,PROD0007,2,2398.35,0.0,4796.7
OI007975,ORD003883,PROD0049,1,482.17,0.0,482.17
OI007976,ORD003884,PROD0013,1,2374.52,0.0,2374.52
OI007977,ORD003884,PROD0034,1,623.0,0.0,623.0
OI007978,ORD003884,PROD0033,1,2386.05,0.1,2147.45
OI007979,ORD003884,PROD0049,1,482.17,0.0,482.17
OI007980,ORD003885,PROD0050,1,750.27,0.0,750.27
OI007981,ORD003886,PROD0036,1,1808.21,0.05,1717.8
OI007982,ORD003887,PROD0041,1,579.12,0.15,492.25
OI007983,ORD003887,PROD0049,3,482.17,0.0,1446.51
OI007984,ORD003888,PROD0028,1,9171.98,0.0,9171.98
OI007985,ORD003889,PROD0039,2,681.07,0.2,1089.71
OI007986,ORD003889,PROD0010,1,14558.72,0.15,12374.91
OI007987,ORD003890,PROD0031,1,862.99,0.0,862.99
OI007988,ORD003891,PROD0040,1,5311.32,0.2,4249.06
OI007989,ORD003892,PROD0001,2,2978.99,0.0,5957.98
OI007990,ORD003892,PROD0020,2,4914.12,0.2,7862.59
OI007991,ORD003892,PROD0031,2,862.99,0.0,1725.98
OI007992,ORD003893,PROD0013,1,2374.52,0.05,2255.79
OI007993,ORD003894,PROD0049,2,482.17,0.05,916.12
OI007994,ORD003895,PROD0044,1,311.15,0.05,295.59
OI007995,ORD003895,PROD0035,1,2299.69,0.0,2299.69
OI007996,ORD003895,PROD0018,1,4185.64,0.2,3348.51
OI007997,ORD003896,PROD0049,1,482.17,0.1,433.95
OI007998,ORD003897,PROD0020,2,4914.12,0.15,8354.0
OI007999,ORD003897,PROD0031,3,862.99,0.15,2200.62
OI008000,ORD003898,PROD0049,3,482.17,0.1,1301.86
OI008001,ORD003899,PROD0013,1,2374.52,0.1,2137.07
OI008002,ORD003899,PROD0049,1,482.17,0.0,482.17
OI008003,ORD003900,PROD0013,1,2374.52,0.0,2374.52
OI008004,ORD003900,PROD0031,3,862.99,0.05,2459.52
OI008005,ORD003900,PROD0050,2,750.27,0.15,1275.46
OI008006,ORD003901,PROD0040,1,5311.32,0.1,4780.19
OI008007,ORD003902,PROD0044,1,311.15,0.05,295.59
OI008008,ORD003903,PROD0020,2,4914.12,0.0,9828.24
OI008009,ORD003903,PROD0013,1,2374.52,0.0,2374.52
OI008010,ORD003903,PROD0039,1,681.07,0.2,544.86
OI008011,ORD003903,PROD0007,1,2398.35,0.0,2398.35
OI008012,ORD003904,PROD0049,1,482.17,0.0,482.17
OI008013,ORD003904,PROD0044,1,311.15,0.05,295.59
OI008014,ORD003904,PROD0007,2,2398.35,0.1,4317.03
OI008015,ORD003905,PROD0021,1,3340.76,0.05,3173.72
OI008016,ORD003906,PROD0050,1,750.27,0.15,637.73
OI008017,ORD003907,PROD0050,1,750.27,0.1,675.24
OI008018,ORD003907,PROD0038,1,2871.85,0.1,2584.66
OI008019,ORD003908,PROD0007,1,2398.35,0.05,2278.43
OI008020,ORD003908,PROD0049,1,482.17,0.05,458.06
OI008021,ORD003909,PROD0049,1,482.17,0.05,458.06
OI008022,ORD003910,PROD0007,1,2398.35,0.0,2398.35
OI008023,ORD003911,PROD0013,1,2374.52,0.0,2374.52
OI008024,ORD003912,PROD0025,1,1494.98,0.1,1345.48
OI008025,ORD003912,PROD0040,1,5311.32,0.05,5045.75
OI008026,ORD003912,PROD0046,2,425.08,0.0,850.16
OI008027,ORD003912,PROD0031,1,862.99,0.0,862.99
OI008028,ORD003913,PROD0020,1,4914.12,0.05,4668.41
OI008029,ORD003913,PROD0034,2,623.0,0.15,1059.1
OI008030,ORD003914,PROD0023,2,2142.79,0.0,4285.58
OI008031,ORD003914,PROD0028,1,9171.98,0.0,9171.98
OI008032,ORD003915,PROD0049,1,482.17,0.1,433.95
OI008033,ORD003915,PROD0040,3,5311.32,0.0,15933.96
OI008034,ORD003916,PROD0040,1,5311.32,0.2,4249.06
OI008035,ORD003917,PROD0013,1,2374.52,0.0,2374.52
OI008036,ORD003917,PROD0017,1,4778.51,0.0,4778.51
OI008037,ORD003917,PROD0007,3,2398.35,0.15,6115.79
OI008038,ORD003918,PROD0006,1,657.82,0.0,657.82
OI008039,ORD003918,PROD0032,2,1603.35,0.0,3206.7
OI008040,ORD003919,PROD0007,2,2398.35,0.0,4796.7
OI008041,ORD003919,PROD0044,2,311.15,0.0,622.3
OI008042,ORD003920,PROD0050,2,750.27,0.05,1425.51
OI008043,ORD003920,PROD0019,3,957.5,0.2,2298.0
OI008044,ORD003921,PROD0020,1,4914.12,0.1,4422.71
OI008045,ORD003922,PROD0007,1,2398.35,0.0,2398.35
OI008046,ORD003922,PROD0013,1,2374.52,0.05,2255.79
OI008047,ORD003923,PROD0049,2,482.17,0.0,964.34
OI008048,ORD003923,PROD0032,1,1603.35,0.0,1603.35
OI008049,ORD003923,PROD0044,1,311.15,0.05,295.59
OI008050,ORD003924,PROD0049,2,482.17,0.15,819.69
OI008051,ORD003924,PROD0013,1,2374.52,0.0,2374.52
OI008052,ORD003925,PROD0049,1,482.17,0.0,482.17
OI008053,ORD003926,PROD0050,2,750.27,0.15,1275.46
OI008054,ORD003926,PROD0008,1,1111.28,0.15,944.59
OI008055,ORD003927,PROD0049,1,482.17,0.05,458.06
OI008056,ORD003927,PROD0007,1,2398.35,0.2,1918.68
OI008057,ORD003927,PROD0039,1,681.07,0.0,681.07
OI008058,ORD003927,PROD0031,1,862.99,0.15,733.54
OI008059,ORD003928,PROD0002,3,4273.58,0.0,12820.74
OI008060,ORD003928,PROD0006,1,657.82,0.05,624.93
OI008061,ORD003928,PROD0034,1,623.0,0.0,623.0
OI008062,ORD003929,PROD0007,1,2398.35,0.0,2398.35
OI008063,ORD003929,PROD0031,1,862.99,0.05,819.84
OI008064,ORD003930,PROD0040,2,5311.32,0.0,10622.64
OI008065,ORD003930,PROD0049,1,482.17,0.0,482.17
OI008066,ORD003931,PROD0050,1,750.27,0.15,637.73
OI008067,ORD003932,PROD0024,1,3493.68,0.0,3493.68
OI008068,ORD003932,PROD0050,1,750.27,0.1,675.24
OI008069,ORD003932,PROD0013,3,2374.52,0.1,6411.2
OI008070,ORD003933,PROD0049,1,482.17,0.0,482.17
OI008071,ORD003933,PROD0041,2,579.12,0.05,1100.33
OI008072,ORD003934,PROD0007,1,2398.35,0.0,2398.35
OI008073,ORD003935,PROD0019,3,957.5,0.0,2872.5
OI008074,ORD003935,PROD0049,1,482.17,0.05,458.06
OI008075,ORD003935,PROD0033,1,2386.05,0.05,2266.75
OI008076,ORD003935,PROD0013,1,2374.52,0.15,2018.34
OI008077,ORD003935,PROD0040,1,5311.32,0.15,4514.62
OI008078,ORD003936,PROD0030,2,1158.24,0.2,1853.18
OI008079,ORD003936,PROD0049,1,482.17,0.05,458.06
OI008080,ORD003936,PROD0014,2,2757.65,0.0,5515.3
